,timestamp,host,read_ops,read_ops_norm
3991,2025-08-26 13:02:00,HOST-F52B15BB4B4D209D,106.315,-0.14625502585704908
3992,2025-08-26 13:03:00,HOST-F52B15BB4B4D209D,138.45,-0.06402353966846701
3993,2025-08-26 13:04:00,HOST-F52B15BB4B4D209D,42.335,-0.3099759060918548
3994,2025-08-26 13:05:00,HOST-F52B15BB4B4D209D,187.396,0.0612262603311079
3995,2025-08-26 13:06:00,HOST-F52B15BB4B4D209D,134.526,-0.07406481403610336
3996,2025-08-26 13:07:00,HOST-F52B15BB4B4D209D,128.148,-0.09038572329114546
3997,2025-08-26 13:08:00,HOST-F52B15BB4B4D209D,134.845,-0.07324851267950909
3998,2025-08-26 13:09:00,HOST-F52B15BB4B4D209D,233.844,0.18008383215271245
3999,2025-08-26 13:10:00,HOST-F52B15BB4B4D209D,133.34,-0.07709971500450725
4000,2025-08-26 13:11:00,HOST-F52B15BB4B4D209D,212.078,0.12438597846107786
4001,2025-08-26 13:12:00,HOST-F52B15BB4B4D209D,199.942,0.09333070177258769
4002,2025-08-26 13:13:00,HOST-F52B15BB4B4D209D,147.052,-0.04201155136306219
4003,2025-08-26 13:14:00,HOST-F52B15BB4B4D209D,164.756,0.003291894458710276
4004,2025-08-26 13:15:00,HOST-F52B15BB4B4D209D,111.882,-0.13200941566218874
4005,2025-08-26 13:16:00,HOST-F52B15BB4B4D209D,270.897,0.2749001775003251
4006,2025-08-26 13:17:00,HOST-F52B15BB4B4D209D,173.04,0.024490140345942685
4007,2025-08-26 13:18:00,HOST-F52B15BB4B4D209D,329.18,0.42404278554542024
4008,2025-08-26 13:19:00,HOST-F52B15BB4B4D209D,563.916,1.0247177549545694
4009,2025-08-26 13:20:00,HOST-F52B15BB4B4D209D,130.977,-0.08314648649551766
4010,2025-08-26 13:21:00,HOST-F52B15BB4B4D209D,434.988,0.6947989420925339
4011,2025-08-26 13:22:00,HOST-F52B15BB4B4D209D,539.216,0.9615119759330047
4012,2025-08-26 13:23:00,HOST-F52B15BB4B4D209D,391.377,0.5832010785739326
4013,2025-08-26 13:24:00,HOST-F52B15BB4B4D209D,450.193,0.7337076007979139
4014,2025-08-26 13:25:00,HOST-F52B15BB4B4D209D,256.023,0.23683852741260245
4015,2025-08-26 13:26:00,HOST-F52B15BB4B4D209D,506.903,0.8788249987053199
4016,2025-08-26 13:27:00,HOST-F52B15BB4B4D209D,541.864,0.9682880448742641
4017,2025-08-26 13:28:00,HOST-F52B15BB4B4D209D,328.016,0.4210641812222988
4018,2025-08-26 13:29:00,HOST-F52B15BB4B4D209D,161.714,-0.0044923962207876825
4019,2025-08-26 13:30:00,HOST-F52B15BB4B4D209D,138.1465,-0.06480017747952141
4020,2025-08-26 13:31:00,HOST-F52B15BB4B4D209D,114.579,-0.12510795873825517
4021,2025-08-26 13:32:00,HOST-F52B15BB4B4D209D,735.554,1.4639288278170512
4022,2025-08-26 13:33:00,HOST-F52B15BB4B4D209D,289.997,0.3237759013591059
4023,2025-08-26 13:34:00,HOST-F52B15BB4B4D209D,364.438,0.5142658364256762
4024,2025-08-26 13:35:00,HOST-F52B15BB4B4D209D,268.927,0.2698590688091316
4025,2025-08-26 13:36:00,HOST-F52B15BB4B4D209D,255.773,0.23619879280712094
4026,2025-08-26 13:37:00,HOST-F52B15BB4B4D209D,194.52,0.07945613764890659
4027,2025-08-26 13:38:00,HOST-F52B15BB4B4D209D,177.889,0.03689843275386041
4028,2025-08-26 13:39:00,HOST-F52B15BB4B4D209D,259.011,0.2444846354173164
4029,2025-08-26 13:40:00,HOST-F52B15BB4B4D209D,316.57,0.3917745720449372
4030,2025-08-26 13:41:00,HOST-F52B15BB4B4D209D,375.893,0.543578476048835
4031,2025-08-26 13:42:00,HOST-F52B15BB4B4D209D,281.481,0.30198398175798663
4032,2025-08-26 13:43:00,HOST-F52B15BB4B4D209D,231.442,0.17393726206324697
4033,2025-08-26 13:44:00,HOST-F52B15BB4B4D209D,358.203,0.4983108553649695
4034,2025-08-26 13:45:00,HOST-F52B15BB4B4D209D,711.376,1.4020588146517319
4035,2025-08-26 13:46:00,HOST-F52B15BB4B4D209D,532.281,0.94376573797695
4036,2025-08-26 13:47:00,HOST-F52B15BB4B4D209D,325.158,0.4137507352124351
4037,2025-08-26 13:48:00,HOST-F52B15BB4B4D209D,146.434,-0.043592975307812254
4038,2025-08-26 13:49:00,HOST-F52B15BB4B4D209D,253.995,0.23164900029293709
4039,2025-08-26 13:50:00,HOST-F52B15BB4B4D209D,231.429,0.17390399586376193
4040,2025-08-26 13:51:00,HOST-F52B15BB4B4D209D,92.21,-0.18234885229831096
4041,2025-08-26 13:52:00,HOST-F52B15BB4B4D209D,84.423,-0.20227530578984632
4042,2025-08-26 13:53:00,HOST-F52B15BB4B4D209D,320.442,0.40168278161463356
4043,2025-08-26 13:54:00,HOST-F52B15BB4B4D209D,126.654,-0.09420877729350244
4044,2025-08-26 13:55:00,HOST-F52B15BB4B4D209D,146.488,-0.04345479263302826
4045,2025-08-26 13:56:00,HOST-F52B15BB4B4D209D,205.015,0.10631219638701667
4046,2025-08-26 13:57:00,HOST-F52B15BB4B4D209D,252.635,0.22816884403911813
4047,2025-08-26 13:58:00,HOST-F52B15BB4B4D209D,294.941,0.3364272929171064
4048,2025-08-26 13:59:00,HOST-F52B15BB4B4D209D,440.535,0.7089933735189557
4049,2025-08-26 14:00:00,HOST-F52B15BB4B4D209D,312.948,0.38250609708072236
4050,2025-08-26 14:01:00,HOST-F52B15BB4B4D209D,500.034,0.8612476506851123
4051,2025-08-26 14:02:00,HOST-F52B15BB4B4D209D,604.729,1.1291557087686228
4052,2025-08-26 14:03:00,HOST-F52B15BB4B4D209D,257.736,0.2412219889293611
4053,2025-08-26 14:04:00,HOST-F52B15BB4B4D209D,330.014,0.4261769401893063
4054,2025-08-26 14:05:00,HOST-F52B15BB4B4D209D,405.634,0.6196838636553271
4055,2025-08-26 14:06:00,HOST-F52B15BB4B4D209D,584.571,1.0775726280594446
4056,2025-08-26 14:07:00,HOST-F52B15BB4B4D209D,225.955,0.1598963669421407
4057,2025-08-26 14:08:00,HOST-F52B15BB4B4D209D,339.056,0.4493148614003583
4058,2025-08-26 14:09:00,HOST-F52B15BB4B4D209D,335.825,0.44104693135911643
4059,2025-08-26 14:10:00,HOST-F52B15BB4B4D209D,650.39,1.2459993960521716
4060,2025-08-26 14:11:00,HOST-F52B15BB4B4D209D,235.706,0.18484857549433809
4061,2025-08-26 14:12:00,HOST-F52B15BB4B4D209D,171.89,0.021547361160728126
4062,2025-08-26 14:13:00,HOST-F52B15BB4B4D209D,406.485,0.6218615202523858
4063,2025-08-26 14:14:00,HOST-F52B15BB4B4D209D,323.989,0.4107593361972039
4064,2025-08-26 14:15:00,HOST-F52B15BB4B4D209D,397.048,0.597712818364673
4065,2025-08-26 14:16:00,HOST-F52B15BB4B4D209D,214.659,0.13099059852806805
4066,2025-08-26 14:17:00,HOST-F52B15BB4B4D209D,636.395,1.2101870528373215
4067,2025-08-26 14:18:00,HOST-F52B15BB4B4D209D,601.18,1.120074036309208
4068,2025-08-26 14:19:00,HOST-F52B15BB4B4D209D,228.669,0.16684132581924704
4069,2025-08-26 14:20:00,HOST-F52B15BB4B4D209D,240.171,0.1962742355482363
4070,2025-08-26 14:21:00,HOST-F52B15BB4B4D209D,275.576,0.2868734503765155
4071,2025-08-26 14:22:00,HOST-F52B15BB4B4D209D,291.179,0.32680056657382195
4072,2025-08-26 14:23:00,HOST-F52B15BB4B4D209D,405.218,0.6186193452718061
4073,2025-08-26 14:24:00,HOST-F52B15BB4B4D209D,324.102,0.4110484962388815
4074,2025-08-26 14:25:00,HOST-F52B15BB4B4D209D,187.809,0.062283101899363244
4075,2025-08-26 14:26:00,HOST-F52B15BB4B4D209D,294.244,0.3346437128370243
4076,2025-08-26 14:27:00,HOST-F52B15BB4B4D209D,156.987,-0.016588498141230437
4077,2025-08-26 14:28:00,HOST-F52B15BB4B4D209D,178.216,0.03773520561783011
4078,2025-08-26 14:29:00,HOST-F52B15BB4B4D209D,229.085,0.16790584420276813
4079,2025-08-26 14:30:00,HOST-F52B15BB4B4D209D,315.2965,0.38851576396461485
4080,2025-08-26 14:31:00,HOST-F52B15BB4B4D209D,401.508,0.6091256837264616
4081,2025-08-26 14:32:00,HOST-F52B15BB4B4D209D,460.001,0.758805668840161
4082,2025-08-26 14:33:00,HOST-F52B15BB4B4D209D,293.15,0.3318442342034375
4083,2025-08-26 14:34:00,HOST-F52B15BB4B4D209D,290.05,0.32391152509546794
4084,2025-08-26 14:35:00,HOST-F52B15BB4B4D209D,278.93,0.2954561298436542
4085,2025-08-26 14:36:00,HOST-F52B15BB4B4D209D,235.813,0.18512238190548413
4086,2025-08-26 14:37:00,HOST-F52B15BB4B4D209D,347.175,0.4700908824479731
4087,2025-08-26 14:38:00,HOST-F52B15BB4B4D209D,395.131,0.5928073334098415
4088,2025-08-26 14:39:00,HOST-F52B15BB4B4D209D,471.226,0.787529752626277
4089,2025-08-26 14:40:00,HOST-F52B15BB4B4D209D,354.42,0.4886303913148247
4090,2025-08-26 14:41:00,HOST-F52B15BB4B4D209D,354.237,0.48816210558361234
4091,2025-08-26 14:42:00,HOST-F52B15BB4B4D209D,385.337,0.5677450905055013
4092,2025-08-26 14:43:00,HOST-F52B15BB4B4D209D,337.542,0.4454406286295628
4093,2025-08-26 14:44:00,HOST-F52B15BB4B4D209D,314.398,0.38621655779251474
4094,2025-08-26 14:45:00,HOST-F52B15BB4B4D209D,280.134,0.2985370917036528
4095,2025-08-26 14:46:00,HOST-F52B15BB4B4D209D,313.106,0.38291040935138665
4096,2025-08-26 14:47:00,HOST-F52B15BB4B4D209D,386.572,0.5709053794565795
4097,2025-08-26 14:48:00,HOST-F52B15BB4B4D209D,255.644,0.23586868975069256
4098,2025-08-26 14:49:00,HOST-F52B15BB4B4D209D,119.878,-0.11154814404047092
4099,2025-08-26 14:50:00,HOST-F52B15BB4B4D209D,127.706,-0.09151677407363659
4100,2025-08-26 14:51:00,HOST-F52B15BB4B4D209D,159.33,-0.010592905418658496
4101,2025-08-26 14:52:00,HOST-F52B15BB4B4D209D,188.303,0.06354721747979453
4102,2025-08-26 14:53:00,HOST-F52B15BB4B4D209D,227.737,0.16445639521001226
4103,2025-08-26 14:54:00,HOST-F52B15BB4B4D209D,233.415,0.17898604756970632
4104,2025-08-26 14:55:00,HOST-F52B15BB4B4D209D,161.337,-0.005457116005853693
4105,2025-08-26 14:56:00,HOST-F52B15BB4B4D209D,154.694,-0.022456143942706064
4106,2025-08-26 14:57:00,HOST-F52B15BB4B4D209D,220.324,0.14548698468827714
4107,2025-08-26 14:58:00,HOST-F52B15BB4B4D209D,283.761,0.3078183613599773
4108,2025-08-26 14:59:00,HOST-F52B15BB4B4D209D,218.253,0.140187423216469
4109,2025-08-26 15:00:00,HOST-F52B15BB4B4D209D,142.823,-0.0528333019493859
4110,2025-08-26 15:01:00,HOST-F52B15BB4B4D209D,473.504,0.7933590143514238
4111,2025-08-26 15:02:00,HOST-F52B15BB4B4D209D,196.076,0.08343784583342292
4112,2025-08-26 15:03:00,HOST-F52B15BB4B4D209D,212.514,0.1255016756130375
4113,2025-08-26 15:04:00,HOST-F52B15BB4B4D209D,275.455,0.2865638188274624
4114,2025-08-26 15:05:00,HOST-F52B15BB4B4D209D,202.628,0.10020401037388003
4115,2025-08-26 15:06:00,HOST-F52B15BB4B4D209D,305.559,0.3635981010811135
4116,2025-08-26 15:07:00,HOST-F52B15BB4B4D209D,429.913,0.6818123296012609
4117,2025-08-26 15:08:00,HOST-F52B15BB4B4D209D,543.056,0.9713382994731995
4118,2025-08-26 15:09:00,HOST-F52B15BB4B4D209D,227.163,0.16298756455582694
4119,2025-08-26 15:10:00,HOST-F52B15BB4B4D209D,255.603,0.23576377327539363
4120,2025-08-26 15:11:00,HOST-F52B15BB4B4D209D,223.54,0.15371653065319013
4121,2025-08-26 15:12:00,HOST-F52B15BB4B4D209D,224.072,0.15507788589365462
4122,2025-08-26 15:13:00,HOST-F52B15BB4B4D209D,173.837,0.026529614268217455
4123,2025-08-26 15:14:00,HOST-F52B15BB4B4D209D,192.22,0.07357057927847747
4124,2025-08-26 15:15:00,HOST-F52B15BB4B4D209D,166.193,0.006969088971017525
4125,2025-08-26 15:16:00,HOST-F52B15BB4B4D209D,212.68,0.12592645939107713
4126,2025-08-26 15:17:00,HOST-F52B15BB4B4D209D,177.315,0.03542960209967503
4127,2025-08-26 15:18:00,HOST-F52B15BB4B4D209D,388.058,0.574707961951561
4128,2025-08-26 15:19:00,HOST-F52B15BB4B4D209D,225.752,0.1593769024424898
4129,2025-08-26 15:20:00,HOST-F52B15BB4B4D209D,239.012,0.19330842591722444
4130,2025-08-26 15:21:00,HOST-F52B15BB4B4D209D,280.354,0.29910005815647633
4131,2025-08-26 15:22:00,HOST-F52B15BB4B4D209D,300.481,0.3506038117745748
4132,2025-08-26 15:23:00,HOST-F52B15BB4B4D209D,285.112,0.3112754871679989
4133,2025-08-26 15:24:00,HOST-F52B15BB4B4D209D,300.222,0.349941046723296
4134,2025-08-26 15:25:00,HOST-F52B15BB4B4D209D,230.941,0.1726552339138622
4135,2025-08-26 15:26:00,HOST-F52B15BB4B4D209D,244.798,0.2081144436264865
4136,2025-08-26 15:27:00,HOST-F52B15BB4B4D209D,305.843,0.3643248395929404
4137,2025-08-26 15:28:00,HOST-F52B15BB4B4D209D,224.544,0.15628570482880358
4138,2025-08-26 15:29:00,HOST-F52B15BB4B4D209D,418.78,0.6533236681499621
4139,2025-08-26 15:30:00,HOST-F52B15BB4B4D209D,344.933,0.46435374250601563
4140,2025-08-26 15:31:00,HOST-F52B15BB4B4D209D,271.086,0.27538381686206914
4141,2025-08-26 15:32:00,HOST-F52B15BB4B4D209D,272.596,0.2792478138791769
4142,2025-08-26 15:33:00,HOST-F52B15BB4B4D209D,429.426,0.6805661265897832
4143,2025-08-26 15:34:00,HOST-F52B15BB4B4D209D,729.059,1.4473085227666438
4144,2025-08-26 15:35:00,HOST-F52B15BB4B4D209D,700.353,1.373851636426845
4145,2025-08-26 15:36:00,HOST-F52B15BB4B4D209D,316.865,0.3925294588794054
4146,2025-08-26 15:37:00,HOST-F52B15BB4B4D209D,312.169,0.38051268405004224
4147,2025-08-26 15:38:00,HOST-F52B15BB4B4D209D,436.42,0.6984633419127315
4148,2025-08-26 15:39:00,HOST-F52B15BB4B4D209D,449.772,0.7326302877222833
4149,2025-08-26 15:40:00,HOST-F52B15BB4B4D209D,286.702,0.3153441992588607
4150,2025-08-26 15:41:00,HOST-F52B15BB4B4D209D,209.305,0.11729004221707794
4151,2025-08-26 15:42:00,HOST-F52B15BB4B4D209D,261.15,0.24995820470181535
4152,2025-08-26 15:43:00,HOST-F52B15BB4B4D209D,392.649,0.586456048246622
4153,2025-08-26 15:44:00,HOST-F52B15BB4B4D209D,380.469,0.555288178267567
4154,2025-08-26 15:45:00,HOST-F52B15BB4B4D209D,340.391,0.4527310441936292
4155,2025-08-26 15:46:00,HOST-F52B15BB4B4D209D,226.843,0.16216870426081068
4156,2025-08-26 15:47:00,HOST-F52B15BB4B4D209D,411.498,0.6346894785614993
4157,2025-08-26 15:48:00,HOST-F52B15BB4B4D209D,482.924,0.8174642142859636
4158,2025-08-26 15:49:00,HOST-F52B15BB4B4D209D,397.103,0.597853559977879
4159,2025-08-26 15:50:00,HOST-F52B15BB4B4D209D,357.626,0.4968343478955184
4160,2025-08-26 15:51:00,HOST-F52B15BB4B4D209D,169.797,0.01619150304363768
4161,2025-08-26 15:52:00,HOST-F52B15BB4B4D209D,331.385,0.42968524476576636
4162,2025-08-26 15:53:00,HOST-F52B15BB4B4D209D,261.459,0.25074891667419047
4163,2025-08-26 15:54:00,HOST-F52B15BB4B4D209D,367.324,0.5216509327113539
4164,2025-08-26 15:55:00,HOST-F52B15BB4B4D209D,409.397,0.6293131489370334
4165,2025-08-26 15:56:00,HOST-F52B15BB4B4D209D,205.479,0.10749954381479025
4166,2025-08-26 15:57:00,HOST-F52B15BB4B4D209D,346.186,0.4675600923486885
4167,2025-08-26 15:58:00,HOST-F52B15BB4B4D209D,277.742,0.29241611099840653
4168,2025-08-26 15:59:00,HOST-F52B15BB4B4D209D,240.371,0.19678602323262148
4169,2025-08-26 16:00:00,HOST-F52B15BB4B4D209D,234.507,0.1817804083264492
4170,2025-08-26 16:01:00,HOST-F52B15BB4B4D209D,333.19,0.43430412861734224
4171,2025-08-26 16:02:00,HOST-F52B15BB4B4D209D,304.664,0.36130785119348996
4172,2025-08-26 16:03:00,HOST-F52B15BB4B4D209D,448.552,0.7295083828475339
4173,2025-08-26 16:04:00,HOST-F52B15BB4B4D209D,372.353,0.5345198340352182
4174,2025-08-26 16:05:00,HOST-F52B15BB4B4D209D,349.241,0.4753776492276715
4175,2025-08-26 16:06:00,HOST-F52B15BB4B4D209D,275.265,0.2860776205272965
4176,2025-08-26 16:07:00,HOST-F52B15BB4B4D209D,254.681,0.23340443205037814
4177,2025-08-26 16:08:00,HOST-F52B15BB4B4D209D,235.746,0.18495093303121515
4178,2025-08-26 16:09:00,HOST-F52B15BB4B4D209D,200.788,0.09549556367753682
4179,2025-08-26 16:10:00,HOST-F52B15BB4B4D209D,302.101,0.3547492920180944
4180,2025-08-26 16:11:00,HOST-F52B15BB4B4D209D,233.875,0.18016315924379217
4181,2025-08-26 16:12:00,HOST-F52B15BB4B4D209D,378.119,0.5492746729760417
4182,2025-08-26 16:13:00,HOST-F52B15BB4B4D209D,314.438,0.38631891532939167
4183,2025-08-26 16:14:00,HOST-F52B15BB4B4D209D,434.146,0.6926443159412725
4184,2025-08-26 16:15:00,HOST-F52B15BB4B4D209D,356.953,0.4951121823375624
4185,2025-08-26 16:16:00,HOST-F52B15BB4B4D209D,232.522,0.1767009155589267
4186,2025-08-26 16:17:00,HOST-F52B15BB4B4D209D,175.215,0.030055831413631096
4187,2025-08-26 16:18:00,HOST-F52B15BB4B4D209D,265.938,0.2622104018659956
4188,2025-08-26 16:19:00,HOST-F52B15BB4B4D209D,136.276,-0.0695866717977334
4189,2025-08-26 16:20:00,HOST-F52B15BB4B4D209D,70.372,-0.23823094955632423
4190,2025-08-26 16:21:00,HOST-F52B15BB4B4D209D,216.202,0.1349390405130994
4191,2025-08-26 16:22:00,HOST-F52B15BB4B4D209D,292.327,0.3297382278821927
4192,2025-08-26 16:23:00,HOST-F52B15BB4B4D209D,117.982,-0.11639989128844204
4193,2025-08-26 16:24:00,HOST-F52B15BB4B4D209D,476.688,0.8015066742868351
4194,2025-08-26 16:25:00,HOST-F52B15BB4B4D209D,221.577,0.14869333453095002
4195,2025-08-26 16:26:00,HOST-F52B15BB4B4D209D,223.471,0.15353996390207728
4196,2025-08-26 16:27:00,HOST-F52B15BB4B4D209D,260.28,0.24773192827474
4197,2025-08-26 16:28:00,HOST-F52B15BB4B4D209D,250.803,0.22348086885015028
4198,2025-08-26 16:29:00,HOST-F52B15BB4B4D209D,176.777,0.03405289322867898
4199,2025-08-26 16:30:00,HOST-F52B15BB4B4D209D,188.0965,0.06301879669566686
4200,2025-08-26 16:31:00,HOST-F52B15BB4B4D209D,199.416,0.09198470016265474
4201,2025-08-26 16:32:00,HOST-F52B15BB4B4D209D,168.931,0.013975462370250068
4202,2025-08-26 16:33:00,HOST-F52B15BB4B4D209D,71.408,-0.2355798893512092
4203,2025-08-26 16:34:00,HOST-F52B15BB4B4D209D,71.08,-0.23641922115360084
4204,2025-08-26 16:35:00,HOST-F52B15BB4B4D209D,108.006,-0.14192786098557272
4205,2025-08-26 16:36:00,HOST-F52B15BB4B4D209D,83.917,-0.20357012863134072
4206,2025-08-26 16:37:00,HOST-F52B15BB4B4D209D,179.695,0.041519875543858165
4207,2025-08-26 16:38:00,HOST-F52B15BB4B4D209D,157.654,-0.014881686213805997
4208,2025-08-26 16:39:00,HOST-F52B15BB4B4D209D,115.779,-0.12203723263194434
4209,2025-08-26 16:40:00,HOST-F52B15BB4B4D209D,121.091,-0.10844415173467507
4210,2025-08-26 16:41:00,HOST-F52B15BB4B4D209D,220.586,0.14615742655482167
4211,2025-08-26 16:42:00,HOST-F52B15BB4B4D209D,178.138,0.037535608420919894
4212,2025-08-26 16:43:00,HOST-F52B15BB4B4D209D,80.158,-0.2131891781593594
4213,2025-08-26 16:44:00,HOST-F52B15BB4B4D209D,161.854,-0.004134144841718048
4214,2025-08-26 16:45:00,HOST-F52B15BB4B4D209D,68.657,-0.24261952894992678
4215,2025-08-26 16:46:00,HOST-F52B15BB4B4D209D,48.862,-0.2932737150119459
4216,2025-08-26 16:47:00,HOST-F52B15BB4B4D209D,259.796,0.24649340207852802
4217,2025-08-26 16:48:00,HOST-F52B15BB4B4D209D,247.3,0.21451690755814462
4218,2025-08-26 16:49:00,HOST-F52B15BB4B4D209D,139.236,-0.06201221406883341
4219,2025-08-26 16:50:00,HOST-F52B15BB4B4D209D,146.332,-0.04385398702684869
4220,2025-08-26 16:51:00,HOST-F52B15BB4B4D209D,244.36,0.20699362859768308
4221,2025-08-26 16:52:00,HOST-F52B15BB4B4D209D,146.09,-0.04447325012495468
4222,2025-08-26 16:53:00,HOST-F52B15BB4B4D209D,184.475,0.053751601200662975
4223,2025-08-26 16:54:00,HOST-F52B15BB4B4D209D,183.97,0.052459337297590516
4224,2025-08-26 16:55:00,HOST-F52B15BB4B4D209D,196.209,0.08377818464353906
4225,2025-08-26 16:56:00,HOST-F52B15BB4B4D209D,136.544,-0.06890087630065732
4226,2025-08-26 16:57:00,HOST-F52B15BB4B4D209D,85.558,-0.19937091068096063
4227,2025-08-26 16:58:00,HOST-F52B15BB4B4D209D,101.849,-0.15768324484936921
4228,2025-08-26 16:59:00,HOST-F52B15BB4B4D209D,67.533,-0.24549577573617126
4229,2025-08-26 17:00:00,HOST-F52B15BB4B4D209D,85.864,-0.1985878755238514
4230,2025-08-26 17:01:00,HOST-F52B15BB4B4D209D,274.683,0.2845883183657358
4231,2025-08-26 17:02:00,HOST-F52B15BB4B4D209D,168.734,0.0134713515011307
4232,2025-08-26 17:03:00,HOST-F52B15BB4B4D209D,187.852,0.06239313625150606
4233,2025-08-26 17:04:00,HOST-F52B15BB4B4D209D,213.824,0.12885388494576014
4234,2025-08-26 17:05:00,HOST-F52B15BB4B4D209D,377.895,0.5487014707695302
4235,2025-08-26 17:06:00,HOST-F52B15BB4B4D209D,221.186,0.14769278960797708
4236,2025-08-26 17:07:00,HOST-F52B15BB4B4D209D,142.348,-0.054048797699800595
4237,2025-08-26 17:08:00,HOST-F52B15BB4B4D209D,162.135,-0.0034150831451569864
4238,2025-08-26 17:09:00,HOST-F52B15BB4B4D209D,251.045,0.22410013194825626
4239,2025-08-26 17:10:00,HOST-F52B15BB4B4D209D,216.241,0.13503883911155456
4240,2025-08-26 17:11:00,HOST-F52B15BB4B4D209D,153.695,-0.02501252342620982
4241,2025-08-26 17:12:00,HOST-F52B15BB4B4D209D,201.932,0.09842298923221976
4242,2025-08-26 17:13:00,HOST-F52B15BB4B4D209D,463.685,0.7682327979865354
4243,2025-08-26 17:14:00,HOST-F52B15BB4B4D209D,277.298,0.2912799423390715
4244,2025-08-26 17:15:00,HOST-F52B15BB4B4D209D,169.498,0.015426380455481881
4245,2025-08-26 17:16:00,HOST-F52B15BB4B4D209D,176.451,0.03321867930313122
4246,2025-08-26 17:17:00,HOST-F52B15BB4B4D209D,167.983,0.011549588746264492
4247,2025-08-26 17:18:00,HOST-F52B15BB4B4D209D,171.95,0.021700897466043673
4248,2025-08-26 17:19:00,HOST-F52B15BB4B4D209D,155.744,-0.01976925859968406
4249,2025-08-26 17:20:00,HOST-F52B15BB4B4D209D,100.26,-0.16174939800180912
4250,2025-08-26 17:21:00,HOST-F52B15BB4B4D209D,159.106,-0.011166107625169898
4251,2025-08-26 17:22:00,HOST-F52B15BB4B4D209D,225.556,0.15887535051179236
4252,2025-08-26 17:23:00,HOST-F52B15BB4B4D209D,226.582,0.1615008213326881
4253,2025-08-26 17:24:00,HOST-F52B15BB4B4D209D,210.801,0.12111821409627872
4254,2025-08-26 17:25:00,HOST-F52B15BB4B4D209D,192.158,0.07341192509631805
4255,2025-08-26 17:26:00,HOST-F52B15BB4B4D209D,79.644,-0.21450447250822918
4256,2025-08-26 17:27:00,HOST-F52B15BB4B4D209D,51.917,-0.2854561581329629
4257,2025-08-26 17:28:00,HOST-F52B15BB4B4D209D,537.132,0.9561791482617115
4258,2025-08-26 17:29:00,HOST-F52B15BB4B4D209D,223.418,0.15340434016571522
4259,2025-08-26 17:30:00,HOST-F52B15BB4B4D209D,207.163,0.11180879611731312
4260,2025-08-26 17:31:00,HOST-F52B15BB4B4D209D,190.908,0.07021325206891094
4261,2025-08-26 17:32:00,HOST-F52B15BB4B4D209D,179.962,0.04220311210251232
4262,2025-08-26 17:33:00,HOST-F52B15BB4B4D209D,182.2,0.047930016290782015
4263,2025-08-26 17:34:00,HOST-F52B15BB4B4D209D,205.619,0.10785779519385982
4264,2025-08-26 17:35:00,HOST-F52B15BB4B4D209D,145.187,-0.04678397151995356
4265,2025-08-26 17:36:00,HOST-F52B15BB4B4D209D,160.437,-0.007760160585586757
4266,2025-08-26 17:37:00,HOST-F52B15BB4B4D209D,174.519,0.02827481027197082
4267,2025-08-26 17:38:00,HOST-F52B15BB4B4D209D,171.339,0.0201373860902471
4268,2025-08-26 17:39:00,HOST-F52B15BB4B4D209D,308.204,0.3703664932071069
4269,2025-08-26 17:40:00,HOST-F52B15BB4B4D209D,168.243,0.01221491273596515
4270,2025-08-26 17:41:00,HOST-F52B15BB4B4D209D,215.167,0.13229053924640632
4271,2025-08-26 17:42:00,HOST-F52B15BB4B4D209D,289.284,0.3219513782642728
4272,2025-08-26 17:43:00,HOST-F52B15BB4B4D209D,173.639,0.026022944460676222
4273,2025-08-26 17:44:00,HOST-F52B15BB4B4D209D,173.97,0.026869953078333595
4274,2025-08-26 17:45:00,HOST-F52B15BB4B4D209D,144.033,-0.04973698645885587
4275,2025-08-26 17:46:00,HOST-F52B15BB4B4D209D,136.222,-0.06972485447251739
4276,2025-08-26 17:47:00,HOST-F52B15BB4B4D209D,187.077,0.060409958974513636
4277,2025-08-26 17:48:00,HOST-F52B15BB4B4D209D,181.941,0.047267251239503295
4278,2025-08-26 17:49:00,HOST-F52B15BB4B4D209D,185.972,0.057582332018285776
4279,2025-08-26 17:50:00,HOST-F52B15BB4B4D209D,213.599,0.12827812380082682
4280,2025-08-26 17:51:00,HOST-F52B15BB4B4D209D,199.552,0.09233271578803663
4281,2025-08-26 17:52:00,HOST-F52B15BB4B4D209D,217.038,0.13707831303382934
4282,2025-08-26 17:53:00,HOST-F52B15BB4B4D209D,150.41,-0.03341863614223571
4283,2025-08-26 17:54:00,HOST-F52B15BB4B4D209D,151.515,-0.030591009186007843
4284,2025-08-26 17:55:00,HOST-F52B15BB4B4D209D,143.539,-0.05100110203928716
4285,2025-08-26 17:56:00,HOST-F52B15BB4B4D209D,166.537,0.007849363788159949
4286,2025-08-26 17:57:00,HOST-F52B15BB4B4D209D,293.196,0.3319619453708462
4287,2025-08-26 17:58:00,HOST-F52B15BB4B4D209D,168.987,0.014118762921877864
4288,2025-08-26 17:59:00,HOST-F52B15BB4B4D209D,184.756,0.05447066289722411
4289,2025-08-26 18:00:00,HOST-F52B15BB4B4D209D,161.502,-0.0050348911662359015
4290,2025-08-26 18:01:00,HOST-F52B15BB4B4D209D,245.783,0.21063499797208327
4291,2025-08-26 18:02:00,HOST-F52B15BB4B4D209D,184.358,0.053452205405297694
4292,2025-08-26 18:03:00,HOST-F52B15BB4B4D209D,213.854,0.12893065309841792
