,timestamp,metricType,host,value,value_norm
2345,2025-08-25 09:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.812,-0.9720901236240386
2346,2025-08-25 09:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.816,-0.9519050002388766
2347,2025-08-25 09:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.813,-0.9670438427777301
2348,2025-08-25 09:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.821,-0.9266735960074779
2349,2025-08-25 09:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2350,2025-08-25 09:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2351,2025-08-25 09:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.828,-0.8913496300834622
2352,2025-08-25 09:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.823,-0.9165810343149328
2353,2025-08-25 09:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.812,-0.9720901236240386
2354,2025-08-25 09:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2355,2025-08-25 09:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2356,2025-08-25 09:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2357,2025-08-25 09:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.797,-1.0477843363183066
2358,2025-08-25 09:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2359,2025-08-25 09:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2360,2025-08-25 09:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.818,-0.9418124385463315
2361,2025-08-25 09:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2362,2025-08-25 09:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.802,-1.022552932086836
2363,2025-08-25 09:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.811,-0.9771364044702754
2364,2025-08-25 09:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.798,-1.042738055471998
2365,2025-08-25 09:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2366,2025-08-25 09:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.864,-0.7096835196172193
2367,2025-08-25 09:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.824,-0.9115347534686243
2368,2025-08-25 09:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2369,2025-08-25 10:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2370,2025-08-25 10:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.793,-1.0679694597033969
2371,2025-08-25 10:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.798,-1.042738055471998
2372,2025-08-25 10:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.797,-1.0477843363183066
2373,2025-08-25 10:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.793,-1.0679694597033969
2374,2025-08-25 10:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2375,2025-08-25 10:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.784,-1.1133859873199576
2376,2025-08-25 10:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.789,-1.0881545830885588
2377,2025-08-25 10:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.786,-1.1032934256274125
2378,2025-08-25 10:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2379,2025-08-25 10:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2380,2025-08-25 10:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2381,2025-08-25 10:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.819,-0.936766157700023
2382,2025-08-25 10:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.805,-1.0074140895479824
2383,2025-08-25 10:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.811,-0.9771364044702754
2384,2025-08-25 10:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.821,-0.9266735960074779
2385,2025-08-25 10:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.823,-0.9165810343149328
2386,2025-08-25 10:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2387,2025-08-25 10:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.8,-1.032645493779453
2388,2025-08-25 10:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2389,2025-08-25 10:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.802,-1.022552932086836
2390,2025-08-25 10:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2391,2025-08-25 10:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.789,-1.0881545830885588
2392,2025-08-25 10:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2393,2025-08-25 10:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.79,-1.0831083022422505
2394,2025-08-25 10:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.781,-1.128524829858811
2395,2025-08-25 10:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.782,-1.1234785490125745
2396,2025-08-25 10:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.818,-0.9418124385463315
2397,2025-08-25 10:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.798,-1.042738055471998
2398,2025-08-25 10:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.816,-0.9519050002388766
2399,2025-08-25 10:30:00,,HOST-F52B15BB4B4D209D,90.81649999999999,-0.9493818598157941
2400,2025-08-25 10:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2401,2025-08-25 10:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2402,2025-08-25 10:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.799,-1.0376917746256897
2403,2025-08-25 10:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2404,2025-08-25 10:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2405,2025-08-25 10:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.794,-1.06292317885716
2406,2025-08-25 10:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.789,-1.0881545830885588
2407,2025-08-25 10:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.789,-1.0881545830885588
2408,2025-08-25 10:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.794,-1.06292317885716
2409,2025-08-25 10:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.786,-1.1032934256274125
2410,2025-08-25 10:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.787,-1.098247144781104
2411,2025-08-25 10:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.793,-1.0679694597033969
2412,2025-08-25 10:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2413,2025-08-25 10:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.802,-1.022552932086836
2414,2025-08-25 10:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2415,2025-08-25 10:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2416,2025-08-25 10:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.819,-0.936766157700023
2417,2025-08-25 10:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.822,-0.9216273151611695
2418,2025-08-25 10:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2419,2025-08-25 10:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2420,2025-08-25 10:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.794,-1.06292317885716
2421,2025-08-25 10:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.791,-1.0780620213960137
2422,2025-08-25 10:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.787,-1.098247144781104
2423,2025-08-25 10:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.814,-0.9619975619314934
2424,2025-08-25 10:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.792,-1.0730157405497052
2425,2025-08-25 10:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2426,2025-08-25 10:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.823,-0.9165810343149328
2427,2025-08-25 10:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2428,2025-08-25 10:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.792,-1.0730157405497052
2429,2025-08-25 11:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.79,-1.0831083022422505
2430,2025-08-25 11:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2431,2025-08-25 11:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.783,-1.118432268166266
2432,2025-08-25 11:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.79,-1.0831083022422505
2433,2025-08-25 11:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2434,2025-08-25 11:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.792,-1.0730157405497052
2435,2025-08-25 11:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.791,-1.0780620213960137
2436,2025-08-25 11:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.786,-1.1032934256274125
2437,2025-08-25 11:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.783,-1.118432268166266
2438,2025-08-25 11:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.791,-1.0780620213960137
2439,2025-08-25 11:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2440,2025-08-25 11:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.787,-1.098247144781104
2441,2025-08-25 11:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2442,2025-08-25 11:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.781,-1.128524829858811
2443,2025-08-25 11:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.784,-1.1133859873199576
2444,2025-08-25 11:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2445,2025-08-25 11:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.787,-1.098247144781104
2446,2025-08-25 11:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2447,2025-08-25 11:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.775,-1.1588025149365184
2448,2025-08-25 11:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.792,-1.0730157405497052
2449,2025-08-25 11:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.783,-1.118432268166266
2450,2025-08-25 11:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.772,-1.1739413574753719
2451,2025-08-25 11:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.768,-1.1941264808605339
2452,2025-08-25 11:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.772,-1.1739413574753719
2453,2025-08-25 11:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.77,-1.1840339191679887
2454,2025-08-25 11:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.768,-1.1941264808605339
2455,2025-08-25 11:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.768,-1.1941264808605339
2456,2025-08-25 11:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.775,-1.1588025149365184
2457,2025-08-25 11:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.771,-1.1789876383216804
2458,2025-08-25 11:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.774,-1.1638487957828267
2459,2025-08-25 11:30:00,,HOST-F52B15BB4B4D209D,90.77850000000001,-1.1411405319745105
2460,2025-08-25 11:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.783,-1.118432268166266
2461,2025-08-25 11:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.794,-1.06292317885716
2462,2025-08-25 11:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.781,-1.128524829858811
2463,2025-08-25 11:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2464,2025-08-25 11:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2465,2025-08-25 11:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.798,-1.042738055471998
2466,2025-08-25 11:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2467,2025-08-25 11:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.782,-1.1234785490125745
2468,2025-08-25 11:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.787,-1.098247144781104
2469,2025-08-25 11:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2470,2025-08-25 11:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.786,-1.1032934256274125
2471,2025-08-25 11:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.819,-0.936766157700023
2472,2025-08-25 11:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.818,-0.9418124385463315
2473,2025-08-25 11:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.791,-1.0780620213960137
2474,2025-08-25 11:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.783,-1.118432268166266
2475,2025-08-25 11:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.778,-1.1436636723976648
2476,2025-08-25 11:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.777,-1.148709953243973
2477,2025-08-25 11:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.775,-1.1588025149365184
2478,2025-08-25 11:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.778,-1.1436636723976648
2479,2025-08-25 11:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.791,-1.0780620213960137
2480,2025-08-25 11:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2481,2025-08-25 11:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2482,2025-08-25 11:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2483,2025-08-25 11:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.78,-1.1335711107051196
2484,2025-08-25 11:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.782,-1.1234785490125745
2485,2025-08-25 11:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.809,-0.9872289661628922
2486,2025-08-25 11:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.848,-0.7904240131577956
2487,2025-08-25 11:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.833,-0.8661182258520636
2488,2025-08-25 11:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2489,2025-08-25 12:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.814,-0.9619975619314934
2490,2025-08-25 12:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.823,-0.9165810343149328
2491,2025-08-25 12:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.803,-1.0175066512405995
2492,2025-08-25 12:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2493,2025-08-25 12:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2494,2025-08-25 12:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2495,2025-08-25 12:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2496,2025-08-25 12:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2497,2025-08-25 12:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2498,2025-08-25 12:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.802,-1.022552932086836
2499,2025-08-25 12:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2500,2025-08-25 12:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.822,-0.9216273151611695
2501,2025-08-25 12:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.825,-0.9064884726223159
2502,2025-08-25 12:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.805,-1.0074140895479824
2503,2025-08-25 12:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.799,-1.0376917746256897
2504,2025-08-25 12:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.806,-1.0023678087017458
2505,2025-08-25 12:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.81,-0.9821826853165838
2506,2025-08-25 12:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.818,-0.9418124385463315
2507,2025-08-25 12:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.805,-1.0074140895479824
2508,2025-08-25 12:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.799,-1.0376917746256897
2509,2025-08-25 12:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.808,-0.992275247009129
2510,2025-08-25 12:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.8,-1.032645493779453
2511,2025-08-25 12:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.795,-1.0578768980108517
2512,2025-08-25 12:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.788,-1.0932008639348674
2513,2025-08-25 12:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.794,-1.06292317885716
2514,2025-08-25 12:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.785,-1.1083397064737208
2515,2025-08-25 12:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2516,2025-08-25 12:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.835,-0.8560256641595184
2517,2025-08-25 12:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.841,-0.8257479790818112
2518,2025-08-25 12:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.815,-0.956951281085185
2519,2025-08-25 12:30:00,,HOST-F52B15BB4B4D209D,90.8145,-0.9594744215083393
2520,2025-08-25 12:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.814,-0.9619975619314934
2521,2025-08-25 12:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.84,-0.8307942599280479
2522,2025-08-25 12:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.83,-0.8812570683909171
2523,2025-08-25 12:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.811,-0.9771364044702754
2524,2025-08-25 12:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.822,-0.9216273151611695
2525,2025-08-25 12:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2526,2025-08-25 12:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.815,-0.956951281085185
2527,2025-08-25 12:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.816,-0.9519050002388766
2528,2025-08-25 12:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2529,2025-08-25 12:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.808,-0.992275247009129
2530,2025-08-25 12:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.801,-1.0275992129331446
2531,2025-08-25 12:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.839,-0.8358405407743564
2532,2025-08-25 12:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.815,-0.956951281085185
2533,2025-08-25 12:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.815,-0.956951281085185
2534,2025-08-25 12:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.812,-0.9720901236240386
2535,2025-08-25 12:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.835,-0.8560256641595184
2536,2025-08-25 12:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.82,-0.9317198768537863
2537,2025-08-25 12:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.819,-0.936766157700023
2538,2025-08-25 12:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.829,-0.8863033492372255
2539,2025-08-25 12:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.846,-0.8005165748503408
2540,2025-08-25 12:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.834,-0.8610719450057551
2541,2025-08-25 12:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.824,-0.9115347534686243
2542,2025-08-25 12:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.82,-0.9317198768537863
2543,2025-08-25 12:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.796,-1.0528306171645432
2544,2025-08-25 12:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.798,-1.042738055471998
2545,2025-08-25 12:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.809,-0.9872289661628922
2546,2025-08-25 12:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.865,-0.7046372387709826
2547,2025-08-25 12:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.852,-0.7702388897726337
2548,2025-08-25 12:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.842,-0.8207016982355028
2549,2025-08-25 13:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.815,-0.956951281085185
2550,2025-08-25 13:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2551,2025-08-25 13:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.817,-0.9468587193926399
2552,2025-08-25 13:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.812,-0.9720901236240386
2553,2025-08-25 13:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.827,-0.8963959109297707
2554,2025-08-25 13:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.823,-0.9165810343149328
2555,2025-08-25 13:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.832,-0.871164506698372
2556,2025-08-25 13:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.844,-0.8106091365429576
2557,2025-08-25 13:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.843,-0.8156554173891943
2558,2025-08-25 13:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.827,-0.8963959109297707
2559,2025-08-25 13:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.83,-0.8812570683909171
2560,2025-08-25 13:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.84,-0.8307942599280479
2561,2025-08-25 13:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.838,-0.8408868216206649
2562,2025-08-25 13:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.845,-0.8055628556966492
2563,2025-08-25 13:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.81,-0.9821826853165838
2564,2025-08-25 13:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.807,-0.9973215278554374
2565,2025-08-25 13:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.835,-0.8560256641595184
2566,2025-08-25 13:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.83,-0.8812570683909171
2567,2025-08-25 13:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.811,-0.9771364044702754
2568,2025-08-25 13:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.834,-0.8610719450057551
2569,2025-08-25 13:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.859,-0.7349149238486897
2570,2025-08-25 13:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.822,-0.9216273151611695
2571,2025-08-25 13:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.835,-0.8560256641595184
2572,2025-08-25 13:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.816,-0.9519050002388766
2573,2025-08-25 13:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.804,-1.012460370394291
2574,2025-08-25 13:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.816,-0.9519050002388766
2575,2025-08-25 13:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.826,-0.9014421917760791
2576,2025-08-25 13:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.839,-0.8358405407743564
2577,2025-08-25 13:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.864,-0.7096835196172193
2578,2025-08-25 13:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.832,-0.871164506698372
2579,2025-08-25 13:30:00,,HOST-F52B15BB4B4D209D,90.829,-0.8863033492372255
2580,2025-08-25 13:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.826,-0.9014421917760791
2581,2025-08-25 13:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.837,-0.8459331024669016
2582,2025-08-25 13:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.836,-0.85097938331321
2583,2025-08-25 13:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.841,-0.8257479790818112
2584,2025-08-25 13:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.843,-0.8156554173891943
2585,2025-08-25 13:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.836,-0.85097938331321
2586,2025-08-25 13:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.826,-0.9014421917760791
2587,2025-08-25 13:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.834,-0.8610719450057551
2588,2025-08-25 13:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.852,-0.7702388897726337
2589,2025-08-25 13:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.888,-0.5885727793063906
2590,2025-08-25 13:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.924,-0.40690666884014765
2591,2025-08-25 13:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,91.005,0.001842079708827349
2592,2025-08-25 13:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.987,-0.08899097552429415
2593,2025-08-25 13:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.994,-0.05366700960027855
2594,2025-08-25 13:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.994,-0.05366700960027855
2595,2025-08-25 13:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.999,-0.028435605368879815
2596,2025-08-25 13:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,91.0,-0.023389324522571385
2597,2025-08-25 13:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,91.008,0.01698092224768093
2598,2025-08-25 13:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,91.031,0.13304538171227287
2599,2025-08-25 13:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,91.044,0.19864703271392392
